id,logged_at,alert_zone,alert_message,spy_price,snap_level,snap_distance,snap_direction,regime,bias,net_gex,net_dex
1016,2026-03-11T21:51:27,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2228094952.3979,-2761250.2000000104
1017,2026-03-11T21:51:28,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.8388,625,0.838799999999992,Below,PINNED,Neutral,2169130906.8765254,-18189378.88320009
1018,2026-03-11T21:51:29,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2248858345.072625,-4973004.100000009
1019,2026-03-11T21:51:29,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2248858345.072625,-4973004.100000009
1020,2026-03-11T21:51:30,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2241634481.5328646,-21052005.920000125
1021,2026-03-11T21:51:30,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2248858345.072625,-4690745.750000009
1022,2026-03-11T21:51:31,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2101860503.2318501,-31224536.190000013
1023,2026-03-11T21:51:31,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2057042484.5260234,-49741594.230000034
1024,2026-03-11T21:51:32,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2056072904.8540723,-67429150.07000005
1025,2026-03-11T21:51:32,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2056072904.8540723,-67429150.07000005
1026,2026-03-11T21:51:33,warning,&#9888; SNAP WARNING — $0.82 from flip level $625. Monitor for downside acceleration,625.82,625,0.82000000000005,Below,PINNED,Neutral,2064637434.1440122,-41878622.76000008
1027,2026-03-11T21:51:33,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2198421145.8232565,-22971090.150000036
1028,2026-03-11T21:51:34,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,2198589441.663871,-14121340.940000053
1029,2026-03-11T21:51:34,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,2198589441.663871,-14121340.940000053
1030,2026-03-11T21:51:35,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-11287024.400000123
1031,2026-03-11T21:51:36,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1032,2026-03-11T21:51:36,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1033,2026-03-11T21:51:37,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,2197923603.6035886,-15272251.505000047
1034,2026-03-11T21:51:37,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2111295669.4524512,-21749469.990000047
1035,2026-03-11T21:51:38,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1036,2026-03-11T21:51:38,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-5924827.280000125
1037,2026-03-11T21:51:39,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-5924827.280000125
1038,2026-03-11T21:51:39,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2111295669.4524512,-21749469.990000047
1039,2026-03-11T21:51:40,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,2248593879.9910865,-7182082.460000142
1040,2026-03-11T21:51:40,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1041,2026-03-11T21:51:41,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1042,2026-03-11T21:51:42,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1043,2026-03-11T21:51:43,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-7182139.84000012
1044,2026-03-11T21:51:43,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2248629809.6348805,-8406282.880000113
1045,2026-03-11T21:51:44,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,2196866096.096081,-15443104.460000047
1046,2026-03-11T21:51:44,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.835,625,0.8350000000000364,Below,PINNED,Neutral,2196866096.096081,-15443104.460000047
1047,2026-03-11T21:51:57,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2214013510.7739525,-13566333.680000018
1048,2026-03-11T21:51:57,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2214013510.7739525,-14681580.560000006
1049,2026-03-11T21:51:58,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2214013510.7739525,-14681580.560000006
1050,2026-03-11T21:52:00,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2214084264.6790752,-14681815.150000062
1051,2026-03-11T21:52:00,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2163273291.2513704,-29855220.150000084
1052,2026-03-11T21:52:01,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2163273291.2513704,-27356906.79000007
1053,2026-03-11T21:52:01,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2163273291.2513704,-27356906.79000007
1054,2026-03-11T21:52:02,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2221831357.8577285,-2801885.680000079
1055,2026-03-11T21:52:03,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2221831357.8577285,-3517220.8000000836
1056,2026-03-11T21:52:03,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2152081748.20448,-27357343.92000007
1057,2026-03-11T21:52:20,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2149741640.369,-33168172.45000008
1058,2026-03-11T21:52:21,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2156478677.7960005,-21175634.750000045
1059,2026-03-11T21:52:21,warning,&#9888; SNAP WARNING — $0.85 from flip level $625. Monitor for downside acceleration,625.85,625,0.8500000000000227,Below,PINNED,Neutral,2156478677.7960005,-21175634.750000045
1060,2026-03-11T21:52:22,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2110795212.077184,-45671299.84000003
1061,2026-03-11T21:52:23,warning,&#9888; SNAP WARNING — $0.84 from flip level $625. Monitor for downside acceleration,625.84,625,0.8400000000000318,Below,PINNED,Neutral,2110795212.077184,-32998665.68000004
1062,2026-03-11T21:52:23,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2052240693.8301091,-53206189.110000044
1063,2026-03-11T21:52:23,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2052240693.8301091,-53206189.110000044
1064,2026-03-11T21:52:24,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.825,625,0.8250000000000455,Below,PINNED,Neutral,2040947764.9027128,-71478602.37500006
1065,2026-03-11T21:52:24,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.825,625,0.8250000000000455,Below,PINNED,Neutral,2040947764.9027128,-71478602.37500006
1066,2026-03-11T21:52:25,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2060058291.080553,-51957032.42999998
1067,2026-03-11T21:52:25,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2060058291.080553,-51957032.42999998
1068,2026-03-11T21:52:26,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2060058291.080553,-51957032.42999998
1069,2026-03-11T21:52:26,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.825,625,0.8250000000000455,Below,PINNED,Neutral,2048765237.237988,-60714412.37500003
1070,2026-03-11T21:52:27,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.825,625,0.8250000000000455,Below,PINNED,Neutral,2048765237.237988,-60714412.37500003
1071,2026-03-11T21:52:27,warning,&#9888; SNAP WARNING — $0.82 from flip level $625. Monitor for downside acceleration,625.82,625,0.82000000000005,Below,PINNED,Neutral,2048732500.337848,-63005054.32000011
1072,2026-03-11T21:52:28,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.825,625,0.8250000000000455,Below,PINNED,Neutral,2048765237.237988,-48135329.87500004
1073,2026-03-11T21:52:29,warning,&#9888; SNAP WARNING — $0.82 from flip level $625. Monitor for downside acceleration,625.8211,625,0.8211000000000013,Below,PINNED,Neutral,2048739702.433437,-62992022.82050011
1074,2026-03-11T21:52:29,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,1999633930.1785014,-77662395.19000007
1075,2026-03-11T21:52:30,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,1999633930.1785014,-78919647.48000008
1076,2026-03-11T21:52:30,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,1999633930.1785014,-78919647.48000008
1077,2026-03-11T21:52:31,warning,&#9888; SNAP WARNING — $1.80 from flip level $624. Monitor for downside acceleration,625.8,624,1.7999999999999545,Below,PINNED,Neutral,1966015540.3895996,-85892927.40000013
1078,2026-03-11T21:52:31,warning,&#9888; SNAP WARNING — $1.80 from flip level $624. Monitor for downside acceleration,625.8,624,1.7999999999999545,Below,PINNED,Neutral,1973675737.9079995,-83444797.80000013
1079,2026-03-11T21:52:32,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2007294372.5118175,-78095455.71000004
1080,2026-03-11T21:52:32,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2007294372.5118175,-78095455.71000004
1081,2026-03-11T21:52:33,warning,&#9888; SNAP WARNING — $0.82 from flip level $625. Monitor for downside acceleration,625.815,625,0.8150000000000546,Below,PINNED,Neutral,2059054842.011369,-53452110.780000106
1082,2026-03-11T21:52:33,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.8264,625,0.8264000000000351,Below,PINNED,Neutral,2100504682.4592102,-46087107.74880004
1083,2026-03-11T21:52:34,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.8264,625,0.8264000000000351,Below,PINNED,Neutral,2100504682.4592102,-45478178.66160004
1084,2026-03-11T21:52:34,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2007294372.5118175,-78095455.71000004
1085,2026-03-11T21:52:35,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2007294372.5118175,-78095455.71000004
1086,2026-03-11T21:52:35,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2045107036.4832723,-66011064.61000001
1087,2026-03-11T21:52:36,warning,&#9888; SNAP WARNING — $0.82 from flip level $625. Monitor for downside acceleration,625.82,625,0.82000000000005,Below,PINNED,Neutral,2140582416.0290961,-34659163.24000007
1088,2026-03-11T21:52:37,warning,&#9888; SNAP WARNING — $0.82 from flip level $625. Monitor for downside acceleration,625.82,625,0.82000000000005,Below,PINNED,Neutral,2140582416.0290961,-34659163.24000007
1089,2026-03-11T21:52:37,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2099141352.88039,-48474616.78999997
1090,2026-03-11T21:52:38,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2099141352.88039,-48474616.78999997
1091,2026-03-11T21:52:38,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2099141352.88039,-48474616.78999997
1092,2026-03-11T21:52:39,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2106801795.2137058,-46026448.06999997
1093,2026-03-11T21:52:39,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2106801795.2137058,-46635361.19999997
1094,2026-03-11T21:52:40,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2106801795.2137058,-46635361.19999997
1095,2026-03-11T21:52:40,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2106801795.2137058,-46635361.19999997
1096,2026-03-11T21:52:41,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2106801795.2137058,-46635361.19999997
1097,2026-03-11T21:52:41,warning,&#9888; SNAP WARNING — $0.81 from flip level $625. Monitor for downside acceleration,625.81,625,0.8099999999999454,Below,PINNED,Neutral,2106801795.2137058,-46635361.19999997
